class_id,fractal_dimension_mean,fractal_dimension_std,symm_vertical_mean,symm_vertical_std,symm_horizontal_mean,symm_horizontal_std,glcm_contrast_mean,glcm_contrast_std,glcm_entropy_mean,glcm_entropy_std,glcm_homogeneity_mean,glcm_homogeneity_std,shape_area_ratio_mean,shape_area_ratio_std,shape_compactness_mean,shape_compactness_std,shape_edge_density_mean,shape_edge_density_std,shape_aspect_mean,shape_aspect_std,gray_std_mean,gray_std_std,morph_body_len_ratio_mean,morph_body_len_ratio_std,morph_body_width_ratio_mean,morph_body_width_ratio_std,morph_wing_span_ratio_mean,morph_wing_span_ratio_std,morph_tail_ratio_mean,morph_tail_ratio_std,morph_wing_body_ratio_mean,morph_wing_body_ratio_std,morph_tail_body_ratio_mean,morph_tail_body_ratio_std
11,1.5796541253725687,0.10133144957436035,0.2523361554990212,0.1256159133993285,0.2365633772065242,0.12100134527387037,12.734480241934458,12.547506319228118,4.997554111480713,0.749064899273321,0.6259368091821671,0.12997576525222276,0.22585951505849758,0.12387860793827546,0.16547720320522785,0.09456048249368387,0.04517354226360718,0.01637995442057582,1.3909639249245325,0.48320444409231283,61.89801858266195,7.236826873441557,0.6488531281550726,0.1681312335563343,0.33259055217107136,0.13038766284298262,0.6027038899560769,0.1618955930192201,0.22733051404356958,0.08272037072547866,0.934317417939504,0.1271985605341054,0.35420408050219215,0.09998326469131938
12,1.6235566841704505,0.0641369102191261,0.29544513632676433,0.1264813025599835,0.2649357583639877,0.10426491071561675,9.566382627402033,7.9403688323477635,4.8795691813741415,0.6136748290538908,0.6669598408043385,0.11462374760819063,0.2805065641711865,0.09594738665055429,0.1982725000541125,0.11228135992577432,0.03765604462075446,0.009948638862553698,0.9929514974355698,0.41909453151733844,62.715788568769185,9.456781455364931,0.7076034407530513,0.12920756687306173,0.33470976033381056,0.09746062142303277,0.5506785072918449,0.13615452439950643,0.3134138882160187,0.08316734262461817,0.7865670211613178,0.20137620265867442,0.4390224383345672,0.08892210365866812
13,1.5594479163487753,0.1055580669241646,0.2083463928856266,0.13669064105389514,0.19858855077375967,0.1151723448781951,11.401520347595214,7.511225853280804,4.606720387935638,0.6428758214576968,0.6938072100281716,0.10338828680358188,0.20963674490340053,0.08369611799588336,0.2334999345242977,0.10980039628684622,0.04423570844034354,0.02006491180345083,0.9543116743365924,0.28510708384914324,56.203761927286784,9.011393982246972,0.6278397233535846,0.13619834679320908,0.2885334879780809,0.10380583335495669,0.4892806784560283,0.12969092643656502,0.26880448643739024,0.0739716574588538,0.7829077606399854,0.14727755122569622,0.42461398243904114,0.0747583758410493
14,1.6516688406467437,0.078559613376406,0.23391619939357042,0.1321091200186195,0.21300885466237862,0.09536496530063,10.547463606794675,7.654896323584528,5.0311611493428545,0.5193996742932625,0.6343004092574119,0.10552544357865276,0.30647766940916576,0.12269891872905096,0.20235885021587213,0.12335730644072443,0.0376770181581378,0.0139556619268591,1.0892216210563979,0.37244803098121154,57.12681566874186,9.095335567472448,0.6655990466475487,0.16368593770686135,0.3936574832846721,0.12346414588809719,0.5720786367853482,0.1758741809247472,0.27942001602301997,0.08301032664291617,0.8560641929507256,0.17265806085220406,0.4211651804546515,0.0958010011067536
15,1.60327999756254,0.08237058673520743,0.2012269576561862,0.0959440819512237,0.20732902326010938,0.099239311108833,12.099034457371152,9.13058593673195,4.9714288218268035,0.6222383417777684,0.6415305060559305,0.10731734406531405,0.23196739497883567,0.10565635423848317,0.15321705869302668,0.07924451325394648,0.04722848797923532,0.010980670269515646,1.102626273344303,0.46827621077815057,56.29990702661975,8.69499358993274,0.675772175192833,0.16053565563955297,0.3466904669486243,0.11574080165250249,0.5357219910827177,0.136062362164379,0.2686711834936306,0.08896479158574377,0.8013552550611824,0.15218297239656453,0.4018142918317482,0.11237504741502767
16,1.6163989367156193,0.1061389272622368,0.2311886890695013,0.1121210602592597,0.2010700636190073,0.12825361969472954,9.421732803870892,6.873881310367145,4.984628344404286,0.4810578718253856,0.6428870384035439,0.09221881831453081,0.2549193647112055,0.12242060683686837,0.15601835817355533,0.10700497149884712,0.04498012010650388,0.012993378965629807,1.1139431909240525,0.43393646348223924,55.020383999265476,9.345574974517621,0.6534858846972729,0.18085272151342577,0.38047546700670803,0.14661794234844636,0.5461104925850342,0.17155696122931255,0.2734353502505812,0.09754456213089734,0.8484861234138752,0.18892409498216847,0.41539451274378547,0.10039858448285821
17,1.629138333755627,0.09747612053667078,0.22367132734507322,0.1348903550869186,0.23846471621736623,0.11864875132438536,7.876899494413744,12.062953084656364,4.670426644776997,0.6224937335551103,0.7041369064858085,0.11303558268684777,0.277665523387361,0.1287787918254193,0.17501849975240857,0.10750321664594326,0.033747192455880475,0.012839082120164023,0.9791213409942493,0.3939274177124722,54.29935542324133,9.464430027563168,0.6881235244504192,0.1752794669742009,0.37128520979170215,0.12029235198173718,0.5287962482686628,0.15953810917220834,0.28016892794454307,0.08794636531302123,0.7763443050677317,0.17963969735612398,0.40880290222795385,0.08749445506136043
18,1.5565315008163452,0.1175589490484576,0.20143906846642495,0.12009807896535875,0.24940590113401412,0.10423250975396949,9.93940282927619,5.545217995673024,5.058863343132867,0.4025919404580446,0.6228985150655111,0.0767401929893262,0.16772478098670643,0.08469267439422797,0.16399253548847303,0.08942411523364244,0.05074227433651686,0.0157056787548078,1.1512682596842447,0.5982583383141702,57.99856296115451,6.990147830274752,0.5852728851967388,0.2010704200527662,0.2928246799442503,0.11103237632008828,0.45731143256028495,0.15969637530242167,0.2225799703763591,0.09370366912165738,0.8054373307360543,0.18503944476005366,0.3868024006485939,0.11947884675376776
19,1.5757878453044567,0.08080764192173011,0.2811739266202864,0.16393815108346263,0.24385241381192613,0.1251803090212757,9.008191817897861,6.122691204197814,4.971223338175628,0.464217563198066,0.6571164904004436,0.09307363002469102,0.1847563144135273,0.08832877425115737,0.11807799093046431,0.05813365844784462,0.04684938121018773,0.01369331207703666,1.4049467606059576,0.6709236810584037,57.558793019440216,8.708609891843311,0.641721099615097,0.15423353168180334,0.32768483321040365,0.12440893990797047,0.5528144199969405,0.17342075278219302,0.2105703984655566,0.07997146053434874,0.8604687164395542,0.19582337891871682,0.33585359926446007,0.12162964981565125
20,1.5689086004839106,0.10405863462672184,0.23283977045724957,0.09900472752955944,0.2381124506562443,0.1161988651595294,8.971533498521579,6.310224698138745,4.815487029188771,0.649186904861036,0.6676716900477975,0.09978970968307109,0.20231110359526286,0.10834142857797809,0.16242471438343242,0.1019396680408565,0.04954026775213621,0.012461045730937452,1.2062654010320113,0.5299276476248442,56.75599773859574,9.922644899760295,0.6403793657230119,0.17212842575177978,0.3124128678592585,0.11686558138983402,0.525942736510503,0.16382958448336615,0.24297662521317853,0.0948098207710767,0.8266638310278877,0.184651340219603,0.3820187934374405,0.11321987531068467
21,1.6139649669329326,0.09256692651974369,0.21389955847213665,0.1174741648545393,0.23584832763299346,0.11690090790344737,11.312685066461563,8.65235490288736,5.023285035292307,0.5984324178958574,0.6406947210431099,0.11874968327222961,0.23336315828685958,0.11780162041151887,0.1312628865552445,0.0898204344510154,0.047313805172840756,0.015993873911054904,1.2573031256596248,0.49390701600155007,61.077591005961104,8.323189970517749,0.6708502098917961,0.1922369120128607,0.3751584764569998,0.13958031781325353,0.5817199324568113,0.1620656246907357,0.2439491185049216,0.08171590172615423,0.8859151075283687,0.18041941066903006,0.36998903900384905,0.09612766616919344
22,1.5599638457809175,0.1207775841455343,0.20983340138835566,0.1258034234943429,0.19186381875936473,0.12168546341630332,18.17745166165488,11.918398335855976,5.561781065804618,0.4579430025370707,0.5250375478395394,0.10537467667726676,0.18320677459373005,0.11731280872952565,0.1139325322915933,0.08063627727703798,0.05113155138678849,0.015038223588405925,1.568956813641957,0.6394290853600578,64.28764295578003,6.858141713292057,0.6439985337534121,0.21305908098143037,0.3027017599503909,0.14312141036440632,0.5649380832910538,0.18979471446868754,0.199999459620033,0.08385058280265427,0.8928175688322101,0.14757585224152334,0.31770807118820293,0.10474257222434241
23,1.595089265855692,0.11348353524442235,0.2489475560358773,0.1800574428336815,0.335483350285913,0.179468318515388,9.172988280401391,7.460073752711873,4.686397863646685,0.7585103524008424,0.6774747371673584,0.11826084531247791,0.23333618531035163,0.1228302395396141,0.1753506778534186,0.10244133306108365,0.03788444357213833,0.014249061243096967,1.0950315135010218,0.543501411656228,62.72099090834796,9.633752728430622,0.6319893613710241,0.1758381365885029,0.3444723892262426,0.13741071655670883,0.5099167182283887,0.17888218198297806,0.24049423748658874,0.07979810970959855,0.8241165841029863,0.253538763643769,0.38265752261978087,0.08550445544935266
24,1.5996260184508104,0.08867096133749451,0.28463914227457,0.15410283191112614,0.3225169735602461,0.16150336725535294,8.354272218850943,7.277302617085471,4.588900052584135,0.7256436014034721,0.6964377795274441,0.12243544790236549,0.24020367989746425,0.1164936948566032,0.19910449255257845,0.11214836433616762,0.03696401906199753,0.012788097164676954,0.8592032847496179,0.39283331220633827,59.902910452622635,10.613836813796404,0.6397509099199221,0.1872077274033505,0.3150056990293356,0.10332637027590373,0.43384794289102924,0.13503423468669795,0.27074423919503504,0.09185742362868013,0.7127049725789291,0.2301399454607427,0.4207361094080485,0.09237948664533334
25,1.5667262057463327,0.1348995078181378,0.27954958733171226,0.15361141992961924,0.2886827340659996,0.1361165726094443,12.208201360702514,11.226174836547287,4.8665832857290905,0.8461304356380818,0.6352414910991987,0.1215809407511044,0.2309718751658996,0.10332657940963444,0.15936014608790477,0.1219962370562451,0.03998973884930213,0.012915146456007743,1.1468907698988915,1.3117241218745768,62.73048038482666,10.297561720512986,0.6755777188887199,0.19480934062729063,0.31228917179008325,0.10634706277917796,0.48964832021544374,0.17880897619191358,0.25442753623550135,0.09803507707806994,0.7466506391763688,0.25338085534436733,0.37708789358536404,0.10137685020301454
26,1.5869504551092783,0.09090631512810399,0.2728809114235143,0.13112886306550897,0.2640672380104661,0.13175475601087913,11.523813223838806,10.583936658168804,4.962360326449076,0.6619928511941062,0.6391007979710897,0.125071535416741,0.2184708231439193,0.0853444066877736,0.1712196692203482,0.10447789658953459,0.04355935988326867,0.016312728859948694,1.3178704112768174,0.5955052231351321,64.65780544281006,9.899034788856454,0.6469305525223414,0.1285453722718188,0.3251464836299419,0.1092841205047372,0.5804588673015435,0.15899457735685804,0.25384167283773423,0.07885620369415812,0.8921098853151004,0.17674109900057233,0.3988846475879351,0.11762926712659301
27,1.5925261239210764,0.09332110462625173,0.25336561566218735,0.11317227023325,0.2982751081387202,0.12120522430630008,10.106534657875697,6.665817816565219,4.852717677752177,0.7049075064231564,0.6541584635774295,0.1169770998967569,0.240064269118011,0.10624599368129443,0.16818291967113813,0.08027876643926328,0.041809518821537495,0.013649040511505764,1.3257230599721272,0.4624121659773358,62.810361035664876,9.635266906280773,0.6704733386635781,0.14860623943363915,0.34294678767522174,0.11723003824616934,0.6026810854673386,0.12970730150260537,0.24886384109656015,0.08858171561285304,0.9170770982901255,0.16962630585834232,0.36880497510234517,0.10150327238554852
28,1.586575774823205,0.09426195344097509,0.20176695906004663,0.14608141918154025,0.2192043805952673,0.15477234790820743,18.225744631330844,12.510639930093625,5.299461595082687,0.5118912957144249,0.5787570971553608,0.09838815064121467,0.19230430964696205,0.10914966040625876,0.1522989117745626,0.11814323481680239,0.049964836830178556,0.01585718088108308,0.7053442228648622,0.4019434423336003,61.99621142371226,9.60979995251727,0.6128837779416876,0.1847350959679923,0.2744251545202934,0.11911661989078345,0.3564029027849941,0.13807847168177156,0.28508323620436554,0.09991735059606895,0.5935766583277007,0.20892714999416073,0.4554940732353825,0.0831584313734808
29,1.6009979645411174,0.07727766197078699,0.26013178502519924,0.10293639271083085,0.22949582788472375,0.1086609304067405,10.596679310003916,7.481249186810957,4.875791986783345,0.703659776372547,0.6484580333034198,0.12182344915551131,0.22942158055181305,0.09893417102593009,0.14564515066643555,0.07632410505286467,0.03843166856095195,0.012414809905747469,1.3827579279740652,0.38974216942329465,63.841297467549644,9.428719422541427,0.6749674282968045,0.15412278095704215,0.3310709182173014,0.11521455944285468,0.6327175659437975,0.14990648360764144,0.23948392203698557,0.07779754111203946,0.9409831792116166,0.11804998527444596,0.3555851235985756,0.09045298261568378
30,1.5745277633269628,0.1616822599527413,0.26868104046831526,0.12831060521753052,0.26856842866788305,0.15479345755655355,8.985908762613933,7.4418275988092955,4.56970492998759,0.8044155947538278,0.7004807511965434,0.12420802971092954,0.23396929036049793,0.12448038210030203,0.18464927971363068,0.1332034854059598,0.042093668350329,0.02142306991949547,1.3665164192517598,0.9453922374962501,67.48112958272299,9.11275041841099,0.6751010650147994,0.18781010945422014,0.3106577513118585,0.11806919984918166,0.5750498422731956,0.1809087622283869,0.2415341342178484,0.08831334229837963,0.8499684378504753,0.1467346947931177,0.36433014577875533,0.10992745478394647
31,1.5464630464712779,0.10322836726241832,0.23669756390154362,0.1291628426631719,0.25807294317831597,0.14568239066266753,7.8881065805753074,4.194923774216677,4.9927550514539085,0.3487823063792754,0.6537846068541209,0.0649225864237881,0.17067563493425647,0.10199074311763143,0.13718682614465555,0.0984332258244512,0.05194543907418847,0.014826793582228917,1.0225532213846842,0.4944040168462396,59.87962086995443,7.515001625749594,0.6133670583367348,0.21445655862698174,0.3045089227457841,0.13842981764877288,0.46225674090286095,0.18234905329597495,0.24913982823491096,0.09505454060812554,0.7527639597654343,0.16871745318172834,0.4185746144503355,0.10746231106452854
32,1.5706914056022212,0.10426239430413776,0.2398698074075411,0.14126098472133444,0.2322892004443895,0.11439930105213506,10.483112870522266,6.9706250477073715,5.0831921370524284,0.4404374957204092,0.6290736698879386,0.08699932475595916,0.2065592514315866,0.13756857442802312,0.14684256616066088,0.09979366197179187,0.05028123123887575,0.014336513666790108,1.0295114123596336,0.4259658642770836,63.4449312461997,8.706664332148819,0.6202233574300442,0.23334696351117365,0.3349828211204061,0.15748463055237888,0.47623877958306726,0.19069172649164495,0.2687430875903031,0.1087456330181979,0.7837089069609372,0.18025562871415757,0.4345066912893979,0.09452006957601275
33,1.5452320272639646,0.11698923048628829,0.24400230026724984,0.13700742293199028,0.2720749435030808,0.16228284714348834,10.080611661329108,6.412814087095317,5.026088678230674,0.5202792397767587,0.6428759375871238,0.09073604814800076,0.1765453185949285,0.12043082102242572,0.15651678552819512,0.10092884031800248,0.05311682081576121,0.0144575243465566,1.0386590725284512,0.4636250509583507,64.95339791249421,8.761312728154584,0.5804277706449315,0.2231490808245976,0.29684023268647114,0.14838040982717357,0.42731801647756057,0.1408415301838401,0.23677995523153725,0.1159711562321021,0.7678099037226984,0.1702392793759243,0.4032848745079364,0.09507278238331382
34,1.5807267629494102,0.10006243266149259,0.22389133369265976,0.12797194119421632,0.25506087919791876,0.1276558429206255,13.683724633717942,9.460839544084825,5.133000826431533,0.585498251699859,0.6129986027539787,0.11578777195017236,0.22467769985481845,0.11785644060049026,0.13694988105888084,0.07912059739604005,0.04569014769552623,0.014330202476229995,1.3500172657481695,0.7453511535866233,60.49151624259302,8.692600986100487,0.665638006844763,0.16686801425928732,0.3472026998208741,0.12170270457300444,0.5680557322704186,0.165483519180042,0.22889091857409072,0.0881606921502283,0.8543279287168535,0.15808034510590027,0.35095866277056226,0.12284929684475521
35,1.5784732043743133,0.08320337858472598,0.22213192506848525,0.1350967908655225,0.22049564309418201,0.12701277338623246,7.7679108619689945,7.369030271947104,4.729376661777496,0.48032734714969855,0.6923599218328794,0.0845898498542648,0.2010911263525486,0.08774668159888724,0.15832133268316587,0.1317822247857972,0.04540414397294323,0.011322269812714019,1.2117883945504824,0.5272655374140519,53.79691899617513,9.449553206989005,0.6435115044315656,0.15934457774792865,0.3386801061530908,0.11220125397781307,0.5351004267732302,0.1512300229268898,0.2442854218184948,0.09543825968313908,0.8544107432166735,0.20402434527579438,0.379748226950566,0.10666608968572767
36,1.5759342948595683,0.10160820260234982,0.19956320722897847,0.1171972325014419,0.20924843090275924,0.12028436657824362,15.069423055648803,8.423967885552848,5.1239149888356526,0.6416779481238404,0.61016699274381,0.10568536668169931,0.2006049120798707,0.10908746973857014,0.131359491062661,0.08766173010667684,0.046050457765037814,0.015422173152948445,1.1255998740593591,0.66270763877367,63.3048770904541,8.623642039127928,0.6601427649458249,0.17322669756396902,0.3228302868704001,0.10733902197155977,0.4976558491587639,0.1660066081492996,0.2600856851786375,0.10236725451011874,0.7715365792314212,0.22035450604567297,0.39543793549140294,0.11988345341778446
37,1.5569014650280193,0.10834277185540125,0.23605034835005212,0.14423203994601272,0.21555166063293563,0.10819481910572283,8.131143036535232,5.09391146972648,4.7489816415107855,0.35628866905313317,0.6965112665952262,0.05681176352096167,0.1837208180735677,0.10706120142323909,0.17506606409610329,0.12065837414156579,0.04818795911841473,0.015796901066792116,1.0482110487202467,0.5129378223850375,55.89542479434256,9.005537562178837,0.6069295598288714,0.20196135631232337,0.3080597231953831,0.12861605098286527,0.46866322510828407,0.16949763325009629,0.24450116086814364,0.09106604372598641,0.7802140076281661,0.18224742110858747,0.407112437663442,0.09371189679264971
38,1.550450587272644,0.09876304467301676,0.21909764239292903,0.13680504609363422,0.22252109967327366,0.11533046637414576,8.84591257373492,6.573606632007863,4.7702968915303545,0.4969217426838898,0.6951910903056463,0.08927222348535889,0.17073970927546422,0.09843308985381069,0.15245575237398346,0.11627397482774533,0.04890974784890811,0.016197415915437573,1.105104956527551,0.5276082338176215,58.412016995747884,8.428479085207144,0.6273659229278564,0.20241983440973937,0.2964921637127797,0.13665647916418164,0.4848244624833266,0.1625394798630426,0.2461142019679149,0.10003522456515572,0.7877731407682101,0.1833508684389855,0.3958361485352119,0.1077325095058041
39,1.5628195071624498,0.09905076516218746,0.2617039075279135,0.1380015738940736,0.2645679865095575,0.1470391300360794,8.835269234948239,5.250559319505456,4.907415866851807,0.46406028317946607,0.6693014527781534,0.07886973700324677,0.1918772830927776,0.09937799418562572,0.15051786487890503,0.084579978695491,0.049947960112812155,0.014888515859861408,1.1009558469562206,0.7696270583128907,58.43271287821107,9.645799299793154,0.6199604929503748,0.17484159363551166,0.3156584774033498,0.11747707084929938,0.4659171248391523,0.13209470171702836,0.25514086241186673,0.1136303120926144,0.7750863235885814,0.18974432178395587,0.40311886174446443,0.11743840988375337
40,1.5962768773237863,0.09085929954108111,0.2263240545449662,0.14772793119897507,0.25315286150823035,0.12776468922973222,5.970965554316838,4.472434016706692,4.2255961457888285,0.6635281174971398,0.7375975767771403,0.0739639347010829,0.2510009583706657,0.1164036164306049,0.16996358825514715,0.09321641531444107,0.044471785767624776,0.017104163934666166,0.768621800839901,0.32522816652020636,55.37774836222331,11.676132798276274,0.6912903994321823,0.14116070352376914,0.3239262020836274,0.08480510332254275,0.4594448576370875,0.14813840845208032,0.32347217773397763,0.09116430146600009,0.6640782440702121,0.2004392202300061,0.46362781946857773,0.0943309906789628
41,1.5246043801307678,0.11048771821471566,0.2519509313007196,0.1599627061894686,0.17671634103171527,0.15516173289196053,8.456787935892741,8.625797682150518,4.067376641432444,0.9092242103670738,0.7444678778449695,0.12963428176426528,0.1431532750216623,0.08550664691525772,0.187648077805837,0.0974451881275464,0.05359267992898822,0.01975830930527896,1.4328812599182128,0.7782731366371318,45.45573463439941,10.442428313584,0.5789164376755556,0.18387716558522818,0.24760363499323526,0.107453489530904,0.5057443072398503,0.17527891172293322,0.20448392182588576,0.09539921966029838,0.8721873581409454,0.14251517694309315,0.36518530212342737,0.141216645929045
42,1.6046627581119537,0.08700967438522778,0.23709029344220955,0.13008596709726608,0.2396391931300362,0.12323564170586855,6.4598661740620935,3.7554835906790505,4.329616975784302,0.5107927270051997,0.7483798970778783,0.054486303483854255,0.2602301901827256,0.10218145287700864,0.2116736308981975,0.10430552112757446,0.03755367008658747,0.013957989039928962,1.0929764300584792,0.3151902122694929,51.626378854115806,11.89494444159427,0.6553827578822772,0.11532330138880788,0.3581310528020064,0.1050778944537689,0.5700769349932671,0.11316401798512354,0.2726753417402506,0.07577249171114964,0.8729301482439041,0.1243769019208973,0.41537579546372094,0.08936217679809162
43,1.5512412180334836,0.10110920610259069,0.25143498712677065,0.1435238064098674,0.25912506272227076,0.15316285411115443,7.4016252493454235,4.175181761606918,4.797725382497755,0.4092036923244061,0.6836907762592122,0.06681998706626308,0.19123326327209755,0.09131763982395374,0.16124490484342738,0.09625050943986432,0.04924610743330697,0.01793139848907111,0.9442347651821071,0.4778520233767476,55.819814714334775,8.67339235913496,0.6105013699349711,0.19119452560657996,0.33558746439925696,0.13024622579630346,0.4554913099539482,0.14293278399083706,0.2616629621992677,0.10041236371196426,0.7570691457239248,0.18379941545333953,0.4242648857377343,0.09595590522199503
